,Race,Age,EaseofUse,Effectiveness,Satisfaction,Sex,UsefulCount,Review,Sideeffect
12258,0,6,1.0,0.5,4.0,0,0.014285714285714285,1.0,2
12259,3,5,1.0,0.75,5.0,0,0.02142857142857143,1.0,1
12260,2,6,0.0,0.0,1.0,1,0.12857142857142856,0.0,5
12261,1,5,1.0,1.0,4.0,0,0.014285714285714285,1.0,2
12262,1,5,0.75,0.25,3.0,0,0.014285714285714285,0.0,3
12263,2,4,0.5,0.5,3.0,0,0.014285714285714285,0.0,3
12264,1,5,1.0,0.0,1.0,0,0.03571428571428571,0.0,5
12265,1,7,1.0,1.0,4.0,1,0.02857142857142857,1.0,2
12266,3,8,1.0,0.0,1.0,0,0.07142857142857142,0.0,5
12268,1,8,0.5,0.0,1.0,1,0.06428571428571428,0.0,5
12269,2,5,1.0,0.75,3.0,1,0.0,0.0,3
12270,3,8,0.0,0.0,1.0,0,0.07142857142857142,0.0,5
12271,1,8,0.25,0.75,3.0,1,0.0,0.0,3
12272,3,5,1.0,1.0,5.0,1,0.049999999999999996,1.0,1
12273,3,6,0.75,0.5,3.0,1,0.014285714285714285,1.0,3
12274,3,4,1.0,1.0,5.0,1,0.03571428571428571,1.0,1
12275,3,6,0.5,0.5,1.0,0,0.09999999999999999,0.0,5
12276,0,4,1.0,0.5,5.0,0,0.06428571428571428,1.0,1
12277,2,7,0.75,0.75,2.0,1,0.10714285714285714,0.0,4
12278,2,6,0.25,0.5,2.0,0,0.05714285714285714,0.0,4
12280,0,5,1.0,1.0,3.0,0,0.049999999999999996,0.0,3
12281,1,5,0.0,0.0,1.0,0,0.0,0.0,5
12282,1,6,0.5,0.5,3.0,0,0.03571428571428571,0.0,3
12283,2,5,0.75,0.75,1.0,0,0.15714285714285714,0.0,5
12285,0,5,0.75,0.5,3.0,1,0.02857142857142857,0.0,3
12286,2,6,1.0,1.0,5.0,1,0.0,1.0,1
12287,3,7,0.75,0.75,3.0,0,0.06428571428571428,1.0,3
12288,3,7,0.75,0.75,3.0,1,0.04285714285714286,0.0,3
12289,3,5,1.0,0.75,2.0,0,0.11428571428571428,0.0,4
12290,0,8,0.5,0.5,2.0,1,0.02142857142857143,0.0,4
12291,0,5,1.0,1.0,5.0,0,0.049999999999999996,1.0,1
12293,0,6,1.0,0.0,1.0,0,0.02142857142857143,0.0,5
12294,0,5,1.0,0.75,5.0,0,0.02142857142857143,1.0,1
12295,2,6,0.75,0.0,1.0,1,0.03571428571428571,0.0,5
12296,1,5,0.75,0.75,4.0,0,0.02857142857142857,1.0,2
12297,0,5,1.0,0.75,3.0,0,0.014285714285714285,1.0,3
12298,1,6,1.0,0.75,4.0,1,0.007142857142857143,1.0,2
12299,3,7,0.0,0.0,1.0,1,0.05714285714285714,0.0,5
12300,1,7,1.0,1.0,2.0,1,0.02857142857142857,0.0,4
12301,3,7,1.0,0.5,3.0,0,0.02857142857142857,0.0,3
12302,0,5,0.75,0.75,3.0,0,0.04285714285714286,0.0,3
12303,3,6,1.0,0.75,4.0,1,0.06428571428571428,1.0,2
12304,2,8,1.0,1.0,5.0,1,0.014285714285714285,1.0,1
12306,3,5,1.0,1.0,4.0,0,0.02857142857142857,1.0,2
12307,2,6,1.0,0.75,5.0,0,0.02142857142857143,1.0,1
12310,1,6,0.0,0.0,1.0,0,0.06428571428571428,0.0,5
12311,1,6,1.0,0.5,1.0,0,0.11428571428571428,0.0,5
12312,0,6,0.5,0.5,1.0,0,0.11428571428571428,0.0,5
12315,2,6,1.0,1.0,2.0,0,0.09285714285714286,0.0,4
12316,2,5,1.0,1.0,3.0,0,0.05714285714285714,0.0,3
12317,1,6,1.0,0.75,4.0,0,0.02142857142857143,1.0,2
12318,0,7,0.25,0.0,1.0,0,0.02142857142857143,0.0,5
12319,3,5,1.0,0.75,3.0,0,0.08571428571428572,0.0,3
12320,3,3,0.75,0.5,4.0,0,0.07857142857142857,1.0,2
12321,1,8,0.75,0.75,2.0,1,0.05714285714285714,0.0,4
12323,2,8,1.0,0.75,3.0,1,0.007142857142857143,0.0,3
12324,3,4,0.75,0.75,3.0,0,0.10714285714285714,1.0,3
12325,0,7,1.0,1.0,2.0,1,0.09285714285714286,0.0,4
12326,3,5,0.75,0.75,2.0,0,0.09285714285714286,0.0,4
12327,0,3,1.0,0.75,3.0,0,0.02857142857142857,1.0,3
12329,2,7,1.0,0.75,1.0,1,0.06428571428571428,0.0,5
12331,3,6,1.0,0.5,1.0,0,0.09999999999999999,0.0,5
12332,0,7,1.0,1.0,2.0,0,0.05714285714285714,0.0,4
12333,3,7,0.0,0.0,1.0,0,0.03571428571428571,0.0,5
12334,3,6,0.75,0.25,1.0,0,0.09285714285714286,0.0,5
12335,3,6,0.25,0.0,1.0,0,0.049999999999999996,0.0,5
12336,3,7,0.0,0.0,1.0,0,0.03571428571428571,0.0,5
12337,0,8,1.0,0.5,3.0,1,0.04285714285714286,1.0,3
12338,2,6,0.5,0.5,2.0,0,0.007142857142857143,0.0,4
12339,2,6,0.75,0.5,1.0,0,0.10714285714285714,0.0,5
12340,3,5,0.75,0.75,4.0,1,0.007142857142857143,1.0,2
12341,2,4,0.5,0.5,1.0,0,0.049999999999999996,0.0,5
12342,0,5,0.5,0.25,1.0,1,0.02857142857142857,0.0,5
12343,2,7,0.25,0.5,1.0,1,0.06428571428571428,0.0,5
12345,3,3,1.0,0.0,1.0,1,0.02857142857142857,0.0,5
12346,0,5,1.0,1.0,5.0,1,0.007142857142857143,1.0,1
12348,3,6,0.75,0.75,4.0,0,0.007142857142857143,1.0,2
12349,3,7,1.0,0.75,4.0,0,0.02857142857142857,1.0,2
12350,2,6,1.0,0.75,3.0,1,0.05714285714285714,1.0,3
12351,2,8,0.0,0.0,1.0,0,0.05714285714285714,0.0,5
12352,0,5,0.5,0.5,1.0,0,0.04285714285714286,0.0,5
12356,3,6,1.0,0.25,3.0,0,0.014285714285714285,0.0,3
12358,1,6,1.0,0.0,1.0,1,0.07142857142857142,0.0,5
12359,3,6,0.75,0.5,1.0,0,0.12857142857142856,0.0,5
12360,1,8,0.0,0.0,1.0,0,0.04285714285714286,0.0,5
12365,3,6,0.75,0.75,1.0,0,0.06428571428571428,0.0,5
12366,3,7,0.75,0.5,4.0,0,0.12142857142857143,1.0,2
12367,3,5,0.5,0.5,1.0,0,0.03571428571428571,0.0,5
12368,3,7,1.0,0.5,2.0,0,0.07142857142857142,0.0,4
12369,3,6,0.5,0.5,3.0,1,0.049999999999999996,1.0,3
12370,2,3,1.0,0.75,3.0,0,0.07857142857142857,0.0,3
12371,3,6,1.0,0.0,1.0,1,0.09285714285714286,0.0,5
12372,3,4,0.5,0.5,1.0,0,0.06428571428571428,0.0,5
12373,3,5,1.0,1.0,5.0,0,0.014285714285714285,1.0,1
12374,1,7,1.0,1.0,3.0,1,0.02857142857142857,1.0,3
12375,3,6,0.75,1.0,5.0,1,0.02142857142857143,1.0,1
12376,0,6,1.0,1.0,5.0,0,0.0,1.0,1
12377,2,5,0.25,0.25,1.0,0,0.014285714285714285,0.0,5
12378,3,5,1.0,0.5,1.0,0,0.06428571428571428,0.0,5
12380,3,6,1.0,0.75,4.0,1,0.03571428571428571,1.0,2
12382,2,6,1.0,0.25,1.0,0,0.05714285714285714,0.0,5
12383,1,4,0.5,0.75,1.0,1,0.07142857142857142,0.0,5
12386,3,5,1.0,0.75,3.0,0,0.04285714285714286,0.0,3
12387,1,7,1.0,0.75,4.0,0,0.04285714285714286,1.0,2
12388,0,6,1.0,1.0,1.0,0,0.02857142857142857,0.0,5
12389,0,6,1.0,0.75,4.0,0,0.09999999999999999,1.0,2
12390,0,4,0.5,0.5,1.0,1,0.02857142857142857,0.0,5
12391,0,6,1.0,1.0,4.0,0,0.049999999999999996,1.0,2
12392,1,6,1.0,0.0,1.0,1,0.007142857142857143,0.0,5
12393,3,4,1.0,0.75,4.0,1,0.05714285714285714,1.0,2
12394,0,6,1.0,1.0,1.0,0,0.049999999999999996,0.0,5
12396,0,7,0.75,0.75,2.0,0,0.09285714285714286,0.0,4
12397,2,5,1.0,0.0,1.0,1,0.05714285714285714,0.0,5
12398,3,6,1.0,0.75,5.0,1,0.08571428571428572,1.0,1
12399,2,5,1.0,1.0,5.0,1,0.06428571428571428,1.0,1
12400,3,6,0.75,0.0,1.0,1,0.05714285714285714,0.0,5
12401,3,5,1.0,1.0,2.0,0,0.049999999999999996,0.0,4
12402,3,4,0.5,0.5,1.0,1,0.11428571428571428,0.0,5
12403,3,5,0.75,0.5,4.0,1,0.0,1.0,2
12404,0,3,0.75,0.75,4.0,0,0.007142857142857143,1.0,2
12405,3,6,1.0,1.0,2.0,1,0.10714285714285714,0.0,4
12406,3,5,0.5,0.5,4.0,1,0.007142857142857143,1.0,2
12409,3,5,0.75,0.75,2.0,0,0.07142857142857142,0.0,4
12410,0,5,1.0,0.75,2.0,0,0.03571428571428571,0.0,4
12411,2,5,0.75,0.25,1.0,0,0.16428571428571428,0.0,5
12413,1,3,1.0,1.0,5.0,0,0.0,1.0,1
12415,0,4,1.0,1.0,4.0,0,0.07857142857142857,1.0,2
12418,3,5,1.0,0.0,1.0,1,0.02142857142857143,0.0,5
12419,0,6,0.75,0.75,2.0,1,0.04285714285714286,0.0,4
12420,0,5,0.0,0.75,1.0,1,0.03571428571428571,0.0,5
12421,2,7,0.75,0.5,3.0,1,0.08571428571428572,1.0,3
12422,3,5,1.0,0.5,3.0,0,0.07857142857142857,0.0,3
12423,3,5,1.0,1.0,4.0,1,0.05714285714285714,1.0,2
12424,3,5,1.0,1.0,5.0,1,0.05714285714285714,1.0,1
12425,0,6,1.0,1.0,5.0,1,0.02857142857142857,1.0,1
12426,3,4,1.0,1.0,5.0,1,0.02142857142857143,1.0,1
12427,2,8,1.0,0.5,2.0,0,0.007142857142857143,0.0,4
12428,2,5,0.75,0.75,4.0,0,0.08571428571428572,1.0,2
12429,3,6,1.0,1.0,5.0,0,0.06428571428571428,1.0,1
12431,2,5,0.75,0.5,4.0,1,0.02857142857142857,1.0,2
12432,3,5,1.0,1.0,5.0,0,0.09285714285714286,1.0,1
12434,3,7,0.75,0.5,1.0,0,0.14285714285714285,0.0,5
12435,0,5,1.0,1.0,3.0,1,0.07142857142857142,1.0,3
12437,1,5,1.0,0.75,1.0,0,0.08571428571428572,0.0,5
12438,3,4,1.0,0.5,1.0,1,0.07857142857142857,0.0,5
12439,2,8,0.25,0.25,2.0,0,0.10714285714285714,0.0,4
12441,3,5,1.0,0.75,4.0,0,0.02857142857142857,1.0,2
12443,0,7,0.5,0.25,1.0,0,0.02142857142857143,0.0,5
12444,2,7,1.0,0.25,3.0,1,0.014285714285714285,1.0,3
12446,3,6,1.0,0.75,3.0,1,0.09285714285714286,0.0,3
12447,2,6,1.0,1.0,4.0,1,0.014285714285714285,1.0,2
12448,1,5,0.5,0.5,3.0,1,0.02142857142857143,0.0,3
12449,3,6,0.0,0.0,1.0,1,0.07142857142857142,0.0,5
12450,1,2,1.0,0.0,1.0,1,0.09999999999999999,0.0,5
12451,1,3,0.75,0.0,1.0,1,0.07857142857142857,0.0,5
12452,2,5,0.75,0.0,1.0,0,0.10714285714285714,0.0,5
12453,2,5,0.75,0.75,1.0,0,0.11428571428571428,0.0,5
12455,2,8,1.0,0.75,4.0,1,0.014285714285714285,1.0,2
12456,1,8,0.5,0.5,1.0,0,0.04285714285714286,0.0,5
12457,2,3,0.5,1.0,4.0,1,0.04285714285714286,1.0,2
12458,0,4,1.0,0.5,1.0,0,0.25,0.0,5
12459,3,6,1.0,0.5,3.0,1,0.09999999999999999,1.0,3
12460,1,8,0.75,0.0,1.0,0,0.05714285714285714,0.0,5
12462,1,7,0.5,0.5,2.0,0,0.014285714285714285,0.0,4
12463,1,6,1.0,1.0,5.0,1,0.03571428571428571,1.0,1
12464,0,6,0.0,0.25,1.0,1,0.08571428571428572,0.0,5
12465,3,4,0.0,0.0,1.0,0,0.05714285714285714,0.0,5
12466,3,3,0.75,0.0,1.0,0,0.15714285714285714,0.0,5
12467,0,4,1.0,1.0,2.0,0,0.07142857142857142,0.0,4
12468,0,7,0.25,0.25,2.0,1,0.014285714285714285,0.0,4
12469,3,6,0.0,0.0,1.0,0,0.02142857142857143,0.0,5
12472,2,8,1.0,1.0,5.0,1,0.10714285714285714,1.0,1
12473,0,7,0.0,0.0,1.0,1,0.1357142857142857,0.0,5
12474,1,5,1.0,1.0,5.0,0,0.04285714285714286,1.0,1
12475,3,2,1.0,0.75,4.0,0,0.049999999999999996,1.0,2
12476,3,5,0.75,0.5,3.0,1,0.15714285714285714,0.0,3
12477,3,4,1.0,0.75,4.0,1,0.02857142857142857,1.0,2
12479,2,6,0.5,0.0,1.0,0,0.06428571428571428,0.0,5
12480,1,7,0.5,0.5,3.0,1,0.11428571428571428,0.0,3
12481,3,5,0.75,0.25,1.0,0,0.06428571428571428,0.0,5
12482,3,5,0.75,0.75,4.0,1,0.04285714285714286,1.0,2
12485,0,5,1.0,1.0,1.0,0,0.15714285714285714,0.0,5
12486,1,4,1.0,0.75,4.0,1,0.04285714285714286,1.0,2
12487,3,8,0.5,0.5,1.0,0,0.18571428571428572,0.0,5
12488,0,6,1.0,0.5,3.0,0,0.04285714285714286,1.0,3
12490,3,4,1.0,0.75,3.0,1,0.09999999999999999,1.0,3
12491,3,8,1.0,1.0,1.0,1,0.19285714285714284,0.0,5
12492,3,5,1.0,0.75,1.0,0,0.8071428571428572,0.0,5
12493,0,6,1.0,1.0,1.0,0,0.12142857142857143,0.0,5
12494,3,8,1.0,1.0,4.0,1,0.014285714285714285,1.0,2
12495,1,4,1.0,1.0,1.0,1,0.12857142857142856,0.0,5
12497,1,5,1.0,1.0,5.0,0,0.03571428571428571,1.0,1
12498,3,6,1.0,0.75,1.0,0,0.06428571428571428,0.0,5
12500,2,5,1.0,1.0,5.0,0,0.049999999999999996,1.0,1
12501,0,4,1.0,0.75,2.0,0,0.06428571428571428,0.0,4
12502,3,5,0.5,0.5,3.0,0,0.03571428571428571,1.0,3
12503,1,4,1.0,0.75,3.0,0,0.06428571428571428,0.0,3
12504,3,6,0.0,0.0,1.0,0,0.09285714285714286,0.0,5
12505,0,7,1.0,0.25,1.0,0,0.09285714285714286,0.0,5
12507,0,6,1.0,0.5,2.0,0,0.02142857142857143,0.0,4
12508,2,6,1.0,1.0,5.0,1,0.04285714285714286,1.0,1
12509,1,7,0.75,0.75,2.0,1,0.10714285714285714,0.0,4
12510,3,7,1.0,0.0,1.0,0,0.049999999999999996,0.0,5
12511,2,2,0.75,1.0,4.0,1,0.05714285714285714,1.0,2
12512,3,5,1.0,1.0,5.0,0,0.014285714285714285,1.0,1
12514,2,3,1.0,0.5,1.0,0,0.3142857142857143,0.0,5
12515,2,8,1.0,1.0,1.0,1,0.12142857142857143,0.0,5
12517,1,4,1.0,1.0,5.0,0,0.02142857142857143,1.0,1
12518,2,7,0.0,1.0,1.0,1,0.07857142857142857,0.0,5
12519,3,6,1.0,0.75,2.0,0,0.09285714285714286,0.0,4
12520,3,2,1.0,0.75,4.0,0,0.07142857142857142,1.0,2
12521,1,4,0.75,0.5,2.0,0,0.18571428571428572,0.0,4
12522,1,6,1.0,1.0,5.0,1,0.07857142857142857,1.0,1
12523,1,8,0.5,0.0,1.0,0,0.32857142857142857,0.0,5
12524,0,6,1.0,0.75,5.0,0,0.07142857142857142,1.0,1
12525,1,5,1.0,1.0,5.0,0,0.1357142857142857,1.0,1
12527,0,5,1.0,1.0,5.0,0,0.03571428571428571,1.0,1
12528,1,5,1.0,0.75,3.0,0,0.0,0.0,3
12529,0,4,1.0,1.0,5.0,0,0.06428571428571428,1.0,1
12530,0,4,0.75,0.75,3.0,1,0.12142857142857143,0.0,3
12533,1,5,1.0,0.75,1.0,0,0.15,0.0,5
12534,3,4,1.0,0.75,4.0,0,0.04285714285714286,1.0,2
12535,2,6,0.75,0.0,1.0,1,0.10714285714285714,0.0,5
12536,3,6,1.0,1.0,5.0,1,0.08571428571428572,1.0,1
12537,3,6,0.0,0.0,1.0,0,0.15,0.0,5
12539,0,6,1.0,1.0,5.0,1,0.06428571428571428,1.0,1
12540,1,8,0.25,0.75,2.0,0,0.5928571428571429,0.0,4
12541,2,5,0.75,0.75,3.0,0,0.15714285714285714,1.0,3
12542,0,7,1.0,1.0,5.0,1,0.02142857142857143,1.0,1
12543,1,8,1.0,0.0,1.0,0,0.08571428571428572,0.0,5
12544,0,6,1.0,0.75,4.0,0,0.02857142857142857,1.0,2
12545,2,4,1.0,1.0,4.0,1,0.14285714285714285,1.0,2
12546,3,7,0.5,0.25,1.0,1,0.11428571428571428,0.0,5
12547,0,5,1.0,1.0,5.0,1,0.15714285714285714,1.0,1
12548,2,4,1.0,0.75,5.0,0,0.049999999999999996,1.0,1
12549,2,3,0.25,0.5,1.0,0,0.04285714285714286,0.0,5
12551,2,5,1.0,0.75,5.0,0,0.05714285714285714,1.0,1
12552,3,6,0.5,0.0,1.0,0,0.03571428571428571,0.0,5
12553,2,4,1.0,0.5,5.0,0,0.09285714285714286,1.0,1
12556,3,3,1.0,1.0,5.0,0,0.08571428571428572,1.0,1
12557,1,4,1.0,1.0,5.0,1,0.049999999999999996,1.0,1
12558,2,6,1.0,0.75,4.0,0,0.03571428571428571,1.0,2
12562,3,5,1.0,1.0,5.0,1,0.04285714285714286,1.0,1
12564,3,5,1.0,1.0,5.0,0,0.07142857142857142,1.0,1
12566,0,7,0.75,0.75,4.0,1,0.05714285714285714,1.0,2
12567,0,5,1.0,1.0,5.0,0,0.02142857142857143,1.0,1
12568,0,8,1.0,0.0,1.0,1,0.02142857142857143,0.0,5
12569,3,6,0.0,0.0,1.0,0,0.049999999999999996,0.0,5
12571,3,5,0.5,0.25,1.0,1,0.04285714285714286,0.0,5
12573,3,5,0.75,0.25,2.0,0,0.02142857142857143,0.0,4
12574,3,6,1.0,0.25,1.0,0,0.007142857142857143,0.0,5
12575,3,7,1.0,0.0,1.0,0,0.04285714285714286,0.0,5
12577,3,6,0.5,0.25,2.0,0,0.07142857142857142,0.0,4
12578,3,6,0.5,0.5,4.0,0,0.0,1.0,2
12580,0,6,1.0,1.0,5.0,1,0.0,1.0,1
12583,1,7,1.0,0.5,3.0,1,0.014285714285714285,1.0,3
12584,1,4,0.75,0.0,2.0,0,0.007142857142857143,0.0,4
12585,3,7,1.0,1.0,5.0,1,0.0,1.0,1
12586,2,5,1.0,0.25,1.0,0,0.07857142857142857,0.0,5
12587,3,8,0.5,0.0,1.0,1,0.007142857142857143,0.0,5
12588,2,5,0.75,1.0,2.0,0,0.07142857142857142,0.0,4
12591,1,5,1.0,0.75,3.0,0,0.02142857142857143,0.0,3
12592,0,5,0.75,0.75,1.0,1,0.09999999999999999,0.0,5
12595,0,4,0.75,0.5,3.0,0,0.04285714285714286,1.0,3
12597,3,7,0.5,0.0,1.0,0,0.02142857142857143,0.0,5
12598,0,5,0.5,0.25,1.0,0,0.02857142857142857,0.0,5
12599,3,5,0.75,0.75,4.0,0,0.02142857142857143,1.0,2
12600,0,6,0.75,0.25,2.0,0,0.02142857142857143,0.0,4
12601,3,7,0.75,0.5,1.0,0,0.07142857142857142,0.0,5
12602,3,8,0.0,0.0,1.0,1,0.09285714285714286,0.0,5
12603,2,8,0.75,0.5,1.0,0,0.07857142857142857,0.0,5
12604,0,5,0.0,0.0,1.0,0,0.04285714285714286,0.0,5
12605,2,7,0.75,0.5,1.0,0,0.05714285714285714,0.0,5
12606,3,6,1.0,1.0,5.0,0,0.007142857142857143,1.0,1
12607,2,5,1.0,0.75,4.0,0,0.02142857142857143,1.0,2
12608,0,6,0.0,0.25,1.0,0,0.014285714285714285,0.0,5
12609,1,7,0.5,0.0,1.0,0,0.049999999999999996,0.0,5
12610,3,7,1.0,0.75,3.0,0,0.02142857142857143,1.0,3
12612,0,5,0.75,0.75,1.0,1,0.08571428571428572,0.0,5
12613,1,6,1.0,1.0,3.0,1,0.03571428571428571,0.0,3
12614,3,7,1.0,0.25,2.0,1,0.04285714285714286,0.0,4
12615,1,7,1.0,0.5,3.0,0,0.02142857142857143,1.0,3
12616,1,3,1.0,1.0,5.0,0,0.014285714285714285,1.0,1
12618,0,8,1.0,0.75,5.0,1,0.014285714285714285,1.0,1
12619,1,4,0.75,0.75,4.0,0,0.04285714285714286,1.0,2
12620,2,6,1.0,1.0,4.0,0,0.007142857142857143,1.0,2
12621,3,5,0.75,0.5,1.0,0,0.02142857142857143,0.0,5
12622,2,6,0.5,0.25,3.0,0,0.007142857142857143,1.0,3
12623,2,6,1.0,1.0,1.0,1,0.03571428571428571,0.0,5
12624,2,4,1.0,1.0,5.0,0,0.007142857142857143,1.0,1
12625,1,5,1.0,0.75,5.0,0,0.007142857142857143,1.0,1
12626,2,6,0.25,0.0,1.0,0,0.08571428571428572,0.0,5
12628,2,4,0.0,0.0,1.0,0,0.007142857142857143,0.0,5
12629,2,5,1.0,0.5,3.0,0,0.014285714285714285,0.0,3
12630,3,7,0.0,0.0,1.0,0,0.02857142857142857,0.0,5
12631,2,6,1.0,0.25,2.0,1,0.03571428571428571,0.0,4
12632,2,7,1.0,1.0,5.0,0,0.0,1.0,1
12633,0,7,0.0,0.0,1.0,0,0.02857142857142857,0.0,5
12634,1,8,0.75,0.5,3.0,0,0.04285714285714286,0.0,3
12635,3,6,1.0,0.0,1.0,1,0.007142857142857143,0.0,5
12636,0,7,1.0,1.0,5.0,0,0.02142857142857143,1.0,1
12637,1,5,0.75,0.25,1.0,0,0.02857142857142857,0.0,5
12638,0,6,0.75,0.75,1.0,0,0.05714285714285714,0.0,5
12639,2,6,0.5,0.0,1.0,0,0.014285714285714285,0.0,5
12642,2,6,0.5,0.0,1.0,0,0.02857142857142857,0.0,5
12643,1,7,1.0,0.25,1.0,0,0.02142857142857143,0.0,5
12644,0,5,0.0,0.0,1.0,0,0.05714285714285714,0.0,5
12645,3,4,0.0,0.0,1.0,0,0.07142857142857142,0.0,5
12646,1,7,1.0,0.0,1.0,0,0.02142857142857143,0.0,5
12647,2,6,1.0,1.0,5.0,0,0.02142857142857143,1.0,1
12648,2,7,1.0,0.25,3.0,0,0.02142857142857143,1.0,3
12649,0,8,1.0,1.0,3.0,1,0.007142857142857143,1.0,3
12651,3,5,0.0,0.0,1.0,0,0.04285714285714286,0.0,5
12652,1,5,1.0,1.0,1.0,1,0.07142857142857142,0.0,5
12653,0,6,1.0,0.75,4.0,1,0.02857142857142857,1.0,2
12655,2,4,1.0,1.0,3.0,0,0.007142857142857143,0.0,3
12656,2,5,1.0,0.5,1.0,0,0.02857142857142857,0.0,5
12657,2,8,1.0,0.0,1.0,0,0.09285714285714286,0.0,5
12658,3,7,1.0,0.75,1.0,0,0.02142857142857143,0.0,5
12659,2,6,0.0,0.0,1.0,0,0.02857142857142857,0.0,5
12660,0,4,0.75,0.75,4.0,0,0.03571428571428571,1.0,2
12662,2,3,0.5,0.0,1.0,1,0.014285714285714285,0.0,5
12663,2,6,1.0,0.75,4.0,1,0.014285714285714285,1.0,2
12664,1,7,0.5,0.5,3.0,0,0.0,1.0,3
12667,0,6,0.5,0.5,3.0,0,0.02857142857142857,0.0,3
12669,3,5,1.0,0.25,2.0,0,0.014285714285714285,0.0,4
12671,1,7,1.0,0.5,1.0,0,0.02857142857142857,0.0,5
12672,1,6,0.75,0.75,4.0,1,0.0,1.0,2
12673,2,4,0.25,1.0,2.0,1,0.007142857142857143,0.0,4
12674,1,6,0.75,0.25,1.0,0,0.02142857142857143,0.0,5
12675,3,7,1.0,1.0,5.0,0,0.007142857142857143,1.0,1
12676,3,8,0.75,0.25,3.0,1,0.02142857142857143,0.0,3
12677,2,5,0.0,0.0,1.0,0,0.03571428571428571,0.0,5
12678,2,6,0.75,0.75,4.0,0,0.0,1.0,2
12679,3,7,0.0,0.0,1.0,0,0.007142857142857143,0.0,5
12681,3,8,1.0,1.0,5.0,0,0.014285714285714285,1.0,1
12682,0,5,0.75,0.75,2.0,0,0.06428571428571428,0.0,4
12683,3,6,0.5,0.75,1.0,0,0.03571428571428571,0.0,5
12684,0,7,1.0,1.0,5.0,0,0.0,1.0,1
12685,2,5,1.0,1.0,4.0,1,0.014285714285714285,1.0,2
12686,3,7,1.0,1.0,5.0,0,0.007142857142857143,1.0,1
12687,3,5,0.75,0.75,1.0,0,0.04285714285714286,0.0,5
12688,1,5,1.0,1.0,1.0,0,0.014285714285714285,0.0,5
12689,3,6,0.75,1.0,4.0,1,0.0,1.0,2
12690,2,8,1.0,1.0,5.0,1,0.0,1.0,1
12691,1,6,1.0,1.0,4.0,0,0.02857142857142857,1.0,2
12693,3,6,0.75,0.75,4.0,0,0.049999999999999996,1.0,2
12694,1,7,0.75,0.5,2.0,1,0.0,0.0,4
12697,2,6,1.0,1.0,5.0,0,0.007142857142857143,1.0,1
12698,1,7,1.0,1.0,3.0,0,0.049999999999999996,0.0,3
12699,1,5,1.0,0.75,3.0,0,0.05714285714285714,0.0,3
12700,3,6,0.25,0.25,1.0,1,0.1357142857142857,0.0,5
12701,2,6,0.75,0.0,1.0,1,0.049999999999999996,0.0,5
12703,3,7,1.0,0.75,5.0,1,0.014285714285714285,1.0,1
12704,2,4,0.75,0.75,2.0,0,0.02857142857142857,0.0,4
12705,2,5,1.0,1.0,5.0,0,0.014285714285714285,1.0,1
12706,0,5,0.0,0.0,1.0,0,0.07857142857142857,0.0,5
12707,2,4,0.75,0.75,4.0,0,0.014285714285714285,1.0,2
12709,1,7,1.0,1.0,5.0,1,0.02142857142857143,1.0,1
12711,3,4,1.0,1.0,5.0,1,0.03571428571428571,1.0,1
12712,0,8,1.0,1.0,1.0,0,0.07142857142857142,0.0,5
12713,3,6,0.0,0.5,1.0,0,0.04285714285714286,0.0,5
12715,2,6,1.0,1.0,5.0,0,0.03571428571428571,1.0,1
12716,2,5,0.0,0.0,1.0,0,0.12857142857142856,0.0,5
12717,3,6,1.0,1.0,5.0,1,0.0,1.0,1
12718,1,8,1.0,1.0,5.0,1,0.02142857142857143,1.0,1
12721,0,8,1.0,0.25,2.0,0,0.049999999999999996,0.0,4
12722,2,8,1.0,0.75,5.0,0,0.0,1.0,1
12723,2,3,0.75,0.75,3.0,0,0.07857142857142857,1.0,3
12724,2,4,0.5,1.0,3.0,1,0.05714285714285714,0.0,3
12727,3,5,1.0,1.0,2.0,1,0.11428571428571428,0.0,4
12728,0,4,0.5,0.0,1.0,0,0.10714285714285714,0.0,5
12729,0,5,0.75,0.5,3.0,1,0.14285714285714285,1.0,3
12730,2,5,0.25,0.75,1.0,0,0.05714285714285714,0.0,5
12731,3,5,0.5,0.0,1.0,1,0.049999999999999996,0.0,5
12732,3,5,1.0,0.5,3.0,0,0.0,1.0,3
12733,3,3,1.0,0.75,4.0,0,0.014285714285714285,1.0,2
12734,3,6,1.0,1.0,5.0,0,0.049999999999999996,1.0,1
12735,2,7,1.0,0.5,1.0,0,0.08571428571428572,0.0,5
12736,3,5,1.0,1.0,1.0,0,0.12142857142857143,0.0,5
12740,1,6,0.75,0.25,1.0,0,0.15714285714285714,0.0,5
12741,2,5,0.75,0.75,2.0,0,0.02142857142857143,0.0,4
12742,1,7,0.5,0.5,1.0,0,0.12142857142857143,0.0,5
12743,2,5,1.0,0.0,1.0,1,0.11428571428571428,0.0,5
12744,3,6,1.0,0.5,2.0,0,0.06428571428571428,0.0,4
12745,3,8,1.0,0.5,1.0,0,0.049999999999999996,0.0,5
12746,3,7,0.75,0.75,1.0,0,0.12142857142857143,0.0,5
12747,1,5,1.0,0.25,1.0,1,0.05714285714285714,0.0,5
12748,1,7,0.75,1.0,1.0,0,0.02857142857142857,0.0,5
12749,2,7,0.0,0.0,1.0,0,0.049999999999999996,0.0,5
12750,3,5,1.0,1.0,5.0,0,0.014285714285714285,1.0,1
